WARNING:root:The OGB package is out of date. Your version is 1.3.5, while the latest version is 1.3.6.
/BAND/USERS/jiaqid/miniconda3/envs/GRAND/lib/python3.10/site-packages/torch_geometric/data/in_memory_dataset.py:157: UserWarning: It is not recommended to directly access the internal storage format `data` of an 'InMemoryDataset'. If you are absolutely certain what you are doing, access the internal storage via `InMemoryDataset._data` instead to suppress this warning. Alternatively, you can access stacked individual attributes of every graph via `dataset.{attr_name}`.
  warnings.warn(msg)
/BAND/USERS/jiaqid/miniconda3/envs/GRAND/lib/python3.10/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: Dopri5Solver: Unexpected arguments {'step_size': 1, 'max_iters': 100}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
/BAND/USERS/jiaqid/miniconda3/envs/GRAND/lib/python3.10/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: EarlyStopDopri5: Unexpected arguments {'step_size': 1, 'max_iters': 100}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
GNNEarly
m1.weight
torch.Size([80, 3703])
m1.bias
torch.Size([80])
m2.weight
torch.Size([6, 80])
m2.bias
torch.Size([6])
odeblock.odefunc.alpha_train
torch.Size([])
odeblock.odefunc.beta_train
torch.Size([])
odeblock.odefunc.alpha_sc
torch.Size([1])
odeblock.odefunc.beta_sc
torch.Size([1])
odeblock.odefunc.w
torch.Size([80, 80])
odeblock.odefunc.d
torch.Size([80])
odeblock.reg_odefunc.odefunc.alpha_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train
torch.Size([])
odeblock.reg_odefunc.odefunc.alpha_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.beta_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.w
torch.Size([80, 80])
odeblock.reg_odefunc.odefunc.d
torch.Size([80])
Epoch: 001, Runtime 1.022186, Loss 1.794081, forward nfe 32, backward nfe 0, Train: 0.3500, Val: 0.2130, Test: 0.2403, Best time: 2.0000
Epoch: 022, Runtime 0.137053, Loss 1.339687, forward nfe 2204, backward nfe 0, Train: 0.8250, Val: 0.6891, Test: 0.6919, Best time: 2.0000
Epoch: 023, Runtime 0.154164, Loss 1.268629, forward nfe 2298, backward nfe 0, Train: 0.8250, Val: 0.6891, Test: 0.6919, Best time: 2.0000
Epoch: 024, Runtime 0.122925, Loss 1.202394, forward nfe 2392, backward nfe 0, Train: 0.8250, Val: 0.6891, Test: 0.6919, Best time: 2.0000
Epoch: 025, Runtime 0.162209, Loss 1.269530, forward nfe 2486, backward nfe 0, Train: 0.8250, Val: 0.6891, Test: 0.6919, Best time: 2.0000
Epoch: 026, Runtime 0.123837, Loss 1.259505, forward nfe 2580, backward nfe 0, Train: 0.8250, Val: 0.6891, Test: 0.6919, Best time: 2.0000
Epoch: 027, Runtime 0.162233, Loss 1.251922, forward nfe 2674, backward nfe 0, Train: 0.8250, Val: 0.6891, Test: 0.6919, Best time: 2.0000
Epoch: 028, Runtime 0.166170, Loss 1.201041, forward nfe 2768, backward nfe 0, Train: 0.8250, Val: 0.6891, Test: 0.6919, Best time: 2.0000
Epoch: 029, Runtime 0.161316, Loss 1.139888, forward nfe 2862, backward nfe 0, Train: 0.8250, Val: 0.6891, Test: 0.6919, Best time: 2.0000
Epoch: 030, Runtime 0.158416, Loss 1.139577, forward nfe 2956, backward nfe 0, Train: 0.9333, Val: 0.6971, Test: 0.6919, Best time: 2.0000
Epoch: 031, Runtime 0.166146, Loss 1.174297, forward nfe 3050, backward nfe 0, Train: 0.9250, Val: 0.7094, Test: 0.7032, Best time: 2.0000
Epoch: 032, Runtime 0.157490, Loss 1.129741, forward nfe 3144, backward nfe 0, Train: 0.9250, Val: 0.7094, Test: 0.7032, Best time: 2.0000
Epoch: 033, Runtime 0.160338, Loss 1.150242, forward nfe 3238, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 034, Runtime 0.162597, Loss 1.099066, forward nfe 3332, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 035, Runtime 0.122909, Loss 1.083519, forward nfe 3426, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 036, Runtime 0.162214, Loss 1.140187, forward nfe 3520, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 037, Runtime 0.108232, Loss 1.065035, forward nfe 3614, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 038, Runtime 0.103120, Loss 1.118112, forward nfe 3708, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 039, Runtime 0.136844, Loss 1.129023, forward nfe 3796, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 040, Runtime 0.150323, Loss 1.099572, forward nfe 3884, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 041, Runtime 0.172651, Loss 1.105830, forward nfe 3972, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 042, Runtime 0.116972, Loss 0.948324, forward nfe 4060, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 043, Runtime 0.105431, Loss 1.009472, forward nfe 4148, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 044, Runtime 0.100660, Loss 1.095142, forward nfe 4236, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 045, Runtime 0.100525, Loss 1.047983, forward nfe 4324, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 046, Runtime 0.100402, Loss 1.048776, forward nfe 4412, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 047, Runtime 0.102090, Loss 1.075956, forward nfe 4500, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 048, Runtime 0.103841, Loss 1.110216, forward nfe 4588, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 049, Runtime 0.102825, Loss 1.024876, forward nfe 4676, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 050, Runtime 0.104065, Loss 1.120819, forward nfe 4764, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 051, Runtime 0.100948, Loss 1.083682, forward nfe 4852, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 052, Runtime 0.090651, Loss 1.085081, forward nfe 4940, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 053, Runtime 0.086610, Loss 1.018768, forward nfe 5022, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 054, Runtime 0.087705, Loss 0.999013, forward nfe 5104, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 055, Runtime 0.122892, Loss 1.018657, forward nfe 5186, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 056, Runtime 0.150142, Loss 1.083219, forward nfe 5268, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 057, Runtime 0.150765, Loss 1.108131, forward nfe 5350, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 058, Runtime 0.150974, Loss 1.048461, forward nfe 5432, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 059, Runtime 0.152251, Loss 1.054198, forward nfe 5514, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 060, Runtime 0.104046, Loss 1.049220, forward nfe 5596, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 061, Runtime 0.145542, Loss 1.042245, forward nfe 5678, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 062, Runtime 0.103464, Loss 1.086978, forward nfe 5760, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 063, Runtime 0.091185, Loss 1.061889, forward nfe 5836, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 064, Runtime 0.088398, Loss 0.993284, forward nfe 5912, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 065, Runtime 0.089970, Loss 1.068886, forward nfe 5988, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 066, Runtime 0.089708, Loss 1.045801, forward nfe 6064, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 067, Runtime 0.090765, Loss 0.953645, forward nfe 6140, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 068, Runtime 0.090839, Loss 1.102877, forward nfe 6216, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 069, Runtime 0.088690, Loss 1.016631, forward nfe 6292, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 070, Runtime 0.085490, Loss 1.080133, forward nfe 6368, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 071, Runtime 0.086982, Loss 0.923751, forward nfe 6444, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 072, Runtime 0.085426, Loss 0.987474, forward nfe 6520, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 073, Runtime 0.081257, Loss 0.997174, forward nfe 6596, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 074, Runtime 0.078472, Loss 1.036595, forward nfe 6672, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 075, Runtime 0.079627, Loss 1.092365, forward nfe 6748, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 076, Runtime 0.078288, Loss 1.044389, forward nfe 6824, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 077, Runtime 0.084363, Loss 1.035099, forward nfe 6906, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 078, Runtime 0.090790, Loss 0.950360, forward nfe 6988, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 079, Runtime 0.127732, Loss 0.933144, forward nfe 7070, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 080, Runtime 0.143152, Loss 1.100889, forward nfe 7152, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 081, Runtime 0.105920, Loss 1.038192, forward nfe 7234, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 082, Runtime 0.093706, Loss 0.992698, forward nfe 7316, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 083, Runtime 0.093718, Loss 1.061595, forward nfe 7398, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 084, Runtime 0.093337, Loss 1.001207, forward nfe 7480, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 085, Runtime 0.094669, Loss 1.044879, forward nfe 7562, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 086, Runtime 0.125351, Loss 0.976866, forward nfe 7644, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 087, Runtime 0.129590, Loss 1.034795, forward nfe 7726, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 088, Runtime 0.144829, Loss 1.010461, forward nfe 7808, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 089, Runtime 0.155744, Loss 0.929933, forward nfe 7890, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 090, Runtime 0.158420, Loss 0.973742, forward nfe 7972, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 091, Runtime 0.109061, Loss 0.976392, forward nfe 8054, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 092, Runtime 0.106697, Loss 0.937259, forward nfe 8142, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 093, Runtime 0.152264, Loss 1.008850, forward nfe 8230, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 094, Runtime 0.158071, Loss 0.972244, forward nfe 8318, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 095, Runtime 0.122414, Loss 0.976798, forward nfe 8406, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 096, Runtime 0.157082, Loss 1.099496, forward nfe 8494, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 097, Runtime 0.114394, Loss 0.971548, forward nfe 8582, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 098, Runtime 0.143123, Loss 0.976351, forward nfe 8670, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 099, Runtime 0.139184, Loss 0.980452, forward nfe 8758, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 100, Runtime 0.102100, Loss 0.974423, forward nfe 8846, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 101, Runtime 0.113316, Loss 1.026449, forward nfe 8934, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 102, Runtime 0.111783, Loss 1.023548, forward nfe 9022, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 103, Runtime 0.111283, Loss 0.952516, forward nfe 9110, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 104, Runtime 0.113357, Loss 0.936764, forward nfe 9198, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 105, Runtime 0.109596, Loss 0.964900, forward nfe 9286, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 106, Runtime 0.103333, Loss 0.966802, forward nfe 9374, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 107, Runtime 0.106003, Loss 0.922202, forward nfe 9462, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 108, Runtime 0.151796, Loss 1.028912, forward nfe 9550, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 109, Runtime 0.146967, Loss 0.942268, forward nfe 9638, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 110, Runtime 0.105256, Loss 0.887440, forward nfe 9726, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 111, Runtime 0.100724, Loss 0.968982, forward nfe 9814, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 112, Runtime 0.102913, Loss 0.951666, forward nfe 9902, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 113, Runtime 0.103263, Loss 0.911980, forward nfe 9990, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 114, Runtime 0.103202, Loss 0.951792, forward nfe 10078, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 115, Runtime 0.098717, Loss 0.880449, forward nfe 10166, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 116, Runtime 0.100867, Loss 0.907335, forward nfe 10254, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 117, Runtime 0.096602, Loss 1.095116, forward nfe 10342, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 118, Runtime 0.100731, Loss 0.956260, forward nfe 10430, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 119, Runtime 0.127340, Loss 0.948750, forward nfe 10518, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 120, Runtime 0.153247, Loss 0.902329, forward nfe 10606, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 121, Runtime 0.151742, Loss 0.975577, forward nfe 10694, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 122, Runtime 0.119604, Loss 0.981898, forward nfe 10782, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 123, Runtime 0.146537, Loss 1.081227, forward nfe 10870, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 124, Runtime 0.111414, Loss 0.978488, forward nfe 10958, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 125, Runtime 0.101621, Loss 0.931670, forward nfe 11046, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 126, Runtime 0.098695, Loss 0.932107, forward nfe 11134, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 127, Runtime 0.112647, Loss 0.921084, forward nfe 11222, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 128, Runtime 0.150787, Loss 0.918306, forward nfe 11310, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 129, Runtime 0.155057, Loss 1.000914, forward nfe 11398, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 130, Runtime 0.108918, Loss 0.901785, forward nfe 11486, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 131, Runtime 0.148334, Loss 0.969880, forward nfe 11574, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 132, Runtime 0.156271, Loss 1.049421, forward nfe 11662, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 133, Runtime 0.156031, Loss 1.017826, forward nfe 11750, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 134, Runtime 0.167247, Loss 0.917486, forward nfe 11838, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 135, Runtime 0.162096, Loss 1.033648, forward nfe 11932, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 136, Runtime 0.128495, Loss 1.029036, forward nfe 12026, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 137, Runtime 0.106253, Loss 0.899974, forward nfe 12120, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 138, Runtime 0.116553, Loss 0.994847, forward nfe 12214, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 139, Runtime 0.108419, Loss 0.964722, forward nfe 12308, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 140, Runtime 0.115267, Loss 1.034763, forward nfe 12402, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 141, Runtime 0.132181, Loss 1.040091, forward nfe 12496, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 142, Runtime 0.116849, Loss 0.992533, forward nfe 12584, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 143, Runtime 0.151865, Loss 0.993186, forward nfe 12678, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 144, Runtime 0.160398, Loss 1.006859, forward nfe 12772, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 145, Runtime 0.160864, Loss 0.954892, forward nfe 12866, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 146, Runtime 0.162431, Loss 0.867937, forward nfe 12960, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 147, Runtime 0.165144, Loss 0.946810, forward nfe 13054, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
Epoch: 148, Runtime 0.158915, Loss 1.072500, forward nfe 13148, backward nfe 0, Train: 0.9583, Val: 0.7145, Test: 0.7194, Best time: 2.0000
